ID,prediction
d0f7faa1e5_4_sah,0
d0f7faa1e5_4_sdh,0
d0f7faa1e5_4_edh,0
d0f7faa1e5_5_ich,0
d0f7faa1e5_5_ivh,0
d0f7faa1e5_5_sah,0
d0f7faa1e5_5_sdh,0
d0f7faa1e5_5_edh,0
d0f7faa1e5_6_ich,0
d0f7faa1e5_6_ivh,0
d0f7faa1e5_6_sah,0
d0f7faa1e5_6_sdh,0
d0f7faa1e5_6_edh,0
d0f7faa1e5_7_ich,0
d0f7faa1e5_7_ivh,0
d0f7faa1e5_7_sah,0
d0f7faa1e5_7_sdh,0
d0f7faa1e5_7_edh,0
d0f7faa1e5_8_ich,0
d0f7faa1e5_8_ivh,0
d0f7faa1e5_8_sah,0
d0f7faa1e5_8_sdh,0
d0f7faa1e5_8_edh,0
d0f7faa1e5_9_ich,0
d0f7faa1e5_9_ivh,0
d0f7faa1e5_9_sah,0
d0f7faa1e5_9_sdh,0
d0f7faa1e5_9_edh,0
d0f7faa1e5_10_ich,0
d0f7faa1e5_10_ivh,0
d0f7faa1e5_10_sah,0
d0f7faa1e5_10_sdh,0
d0f7faa1e5_10_edh,0
d0f7faa1e5_11_ich,0
d0f7faa1e5_11_ivh,0
d0f7faa1e5_11_sah,0
d0f7faa1e5_11_sdh,0
d0f7faa1e5_11_edh,0
d0f7faa1e5_12_ich,0
d0f7faa1e5_12_ivh,0
d0f7faa1e5_12_sah,0
d0f7faa1e5_12_sdh,0
d0f7faa1e5_12_edh,0
d0f7faa1e5_13_ich,1
d0f7faa1e5_13_ivh,1
d0f7faa1e5_13_sah,0
d0f7faa1e5_13_sdh,0
d0f7faa1e5_13_edh,0
d0f7faa1e5_14_ich,1
d0f7faa1e5_14_ivh,1
d0f7faa1e5_14_sah,0
d0f7faa1e5_14_sdh,0
d0f7faa1e5_14_edh,0
d0f7faa1e5_15_ich,1
d0f7faa1e5_15_ivh,1
d0f7faa1e5_15_sah,0
d0f7faa1e5_15_sdh,0
d0f7faa1e5_15_edh,0
d0f7faa1e5_16_ich,1
d0f7faa1e5_16_ivh,1
d0f7faa1e5_16_sah,0
d0f7faa1e5_16_sdh,1
d0f7faa1e5_16_edh,0
d0f7faa1e5_17_ich,1
d0f7faa1e5_17_ivh,1
d0f7faa1e5_17_sah,0
d0f7faa1e5_17_sdh,1
d0f7faa1e5_17_edh,0
d0f7faa1e5_18_ich,1
d0f7faa1e5_18_ivh,0
d0f7faa1e5_18_sah,0
d0f7faa1e5_18_sdh,0
d0f7faa1e5_18_edh,0
d0f7faa1e5_19_ich,1
d0f7faa1e5_19_ivh,0
d0f7faa1e5_19_sah,0
d0f7faa1e5_19_sdh,0
d0f7faa1e5_19_edh,0
d0f7faa1e5_20_ich,1
d0f7faa1e5_20_ivh,0
d0f7faa1e5_20_sah,0
d0f7faa1e5_20_sdh,0
d0f7faa1e5_20_edh,0
d0f7faa1e5_21_ich,1
d0f7faa1e5_21_ivh,0
d0f7faa1e5_21_sah,0
d0f7faa1e5_21_sdh,0
d0f7faa1e5_21_edh,0
d0f7faa1e5_22_ich,1
d0f7faa1e5_22_ivh,0
d0f7faa1e5_22_sah,1
d0f7faa1e5_22_sdh,0
d0f7faa1e5_22_edh,0
d0f7faa1e5_23_ich,1
d0f7faa1e5_23_ivh,0
d0f7faa1e5_23_sah,1
d0f7faa1e5_23_sdh,0
d0f7faa1e5_23_edh,0
d0f7faa1e5_24_ich,1
d0f7faa1e5_24_ivh,0
d0f7faa1e5_24_sah,1
d0f7faa1e5_24_sdh,0
d0f7faa1e5_24_edh,0
d0f7faa1e5_25_ich,0
d0f7faa1e5_25_ivh,0
d0f7faa1e5_25_sah,1
d0f7faa1e5_25_sdh,0
d0f7faa1e5_25_edh,0
d0f7faa1e5_26_ich,0
d0f7faa1e5_26_ivh,0
d0f7faa1e5_26_sah,0
d0f7faa1e5_26_sdh,0
d0f7faa1e5_26_edh,0
d0f7faa1e5_27_ich,0
d0f7faa1e5_27_ivh,0
d0f7faa1e5_27_sah,0
d0f7faa1e5_27_sdh,0
d0f7faa1e5_27_edh,0
d0f7faa1e5_28_ich,0
d0f7faa1e5_28_ivh,0
d0f7faa1e5_28_sah,0
d0f7faa1e5_28_sdh,0
d0f7faa1e5_28_edh,0
d0f7faa1e5_29_ich,0
d0f7faa1e5_29_ivh,0
d0f7faa1e5_29_sah,0
d0f7faa1e5_29_sdh,0
d0f7faa1e5_29_edh,0
d0f7faa1e5_30_ich,0
d0f7faa1e5_30_ivh,0
d0f7faa1e5_30_sah,0
d0f7faa1e5_30_sdh,0
d0f7faa1e5_30_edh,0
d0f7faa1e5_31_ich,0
d0f7faa1e5_31_ivh,0
d0f7faa1e5_31_sah,0
d0f7faa1e5_31_sdh,0
d0f7faa1e5_31_edh,0
bc739ab04_0_ich,0
bc739ab04_0_ivh,0
bc739ab04_0_sah,0
bc739ab04_0_sdh,0
bc739ab04_0_edh,0
bc739ab04_1_ich,0
bc739ab04_1_ivh,0
bc739ab04_1_sah,0
bc739ab04_1_sdh,0
bc739ab04_1_edh,0
bc739ab04_2_ich,0
bc739ab04_2_ivh,0
bc739ab04_2_sah,0
bc739ab04_2_sdh,0
bc739ab04_2_edh,0
bc739ab04_3_ich,0
bc739ab04_3_ivh,0
bc739ab04_3_sah,0
bc739ab04_3_sdh,0
bc739ab04_3_edh,0
bc739ab04_4_ich,0
bc739ab04_4_ivh,0
bc739ab04_4_sah,0
bc739ab04_4_sdh,0
bc739ab04_4_edh,0
bc739ab04_5_ich,0
bc739ab04_5_ivh,0
bc739ab04_5_sah,0
bc739ab04_5_sdh,0
bc739ab04_5_edh,0
bc739ab04_6_ich,0
bc739ab04_6_ivh,0
bc739ab04_6_sah,0
bc739ab04_6_sdh,0
bc739ab04_6_edh,0
bc739ab04_7_ich,0
bc739ab04_7_ivh,0
bc739ab04_7_sah,0
bc739ab04_7_sdh,0
bc739ab04_7_edh,0
bc739ab04_8_ich,0
bc739ab04_8_ivh,0
bc739ab04_8_sah,0
bc739ab04_8_sdh,1
bc739ab04_8_edh,0
bc739ab04_9_ich,0
bc739ab04_9_ivh,0
bc739ab04_9_sah,0
bc739ab04_9_sdh,1
bc739ab04_9_edh,0
bc739ab04_10_ich,0
bc739ab04_10_ivh,0
bc739ab04_10_sah,0
bc739ab04_10_sdh,1
bc739ab04_10_edh,0
bc739ab04_11_ich,0
bc739ab04_11_ivh,0
bc739ab04_11_sah,0
bc739ab04_11_sdh,1
bc739ab04_11_edh,0
bc739ab04_12_ich,0
bc739ab04_12_ivh,0
bc739ab04_12_sah,0
bc739ab04_12_sdh,1
bc739ab04_12_edh,1
bc739ab04_13_ich,0
bc739ab04_13_ivh,0
bc739ab04_13_sah,0
bc739ab04_13_sdh,1
bc739ab04_13_edh,1
bc739ab04_14_ich,0
bc739ab04_14_ivh,0
bc739ab04_14_sah,0
bc739ab04_14_sdh,1
bc739ab04_14_edh,0
bc739ab04_15_ich,0
bc739ab04_15_ivh,0
bc739ab04_15_sah,0
bc739ab04_15_sdh,1
bc739ab04_15_edh,0
bc739ab04_16_ich,0
bc739ab04_16_ivh,0
bc739ab04_16_sah,0
bc739ab04_16_sdh,1
bc739ab04_16_edh,0
bc739ab04_17_ich,0
bc739ab04_17_ivh,0
bc739ab04_17_sah,1
bc739ab04_17_sdh,1
bc739ab04_17_edh,0
bc739ab04_18_ich,0
bc739ab04_18_ivh,0
bc739ab04_18_sah,0
bc739ab04_18_sdh,1
bc739ab04_18_edh,0
bc739ab04_19_ich,0
bc739ab04_19_ivh,0
bc739ab04_19_sah,0
bc739ab04_19_sdh,1
bc739ab04_19_edh,0
bc739ab04_20_ich,0
bc739ab04_20_ivh,0
bc739ab04_20_sah,0
bc739ab04_20_sdh,1
bc739ab04_20_edh,0
bc739ab04_21_ich,0
bc739ab04_21_ivh,0
bc739ab04_21_sah,0
bc739ab04_21_sdh,1
bc739ab04_21_edh,0
bc739ab04_22_ich,0
bc739ab04_22_ivh,0
bc739ab04_22_sah,0
bc739ab04_22_sdh,1
bc739ab04_22_edh,0
bc739ab04_23_ich,0
bc739ab04_23_ivh,0
bc739ab04_23_sah,0
bc739ab04_23_sdh,1
bc739ab04_23_edh,0
bc739ab04_24_ich,0
bc739ab04_24_ivh,0
bc739ab04_24_sah,0
bc739ab04_24_sdh,0
bc739ab04_24_edh,0
bc739ab04_25_ich,0
bc739ab04_25_ivh,0
bc739ab04_25_sah,0
bc739ab04_25_sdh,0
bc739ab04_25_edh,0
bc739ab04_26_ich,0
bc739ab04_26_ivh,0
bc739ab04_26_sah,0
bc739ab04_26_sdh,0
bc739ab04_26_edh,0
bc739ab04_27_ich,0
bc739ab04_27_ivh,0
bc739ab04_27_sah,0
bc739ab04_27_sdh,0
bc739ab04_27_edh,0
bc739ab04_28_ich,0
bc739ab04_28_ivh,0
bc739ab04_28_sah,0
bc739ab04_28_sdh,0
bc739ab04_28_edh,0
bc739ab04_29_ich,0
bc739ab04_29_ivh,0
bc739ab04_29_sah,0
bc739ab04_29_sdh,0
bc739ab04_29_edh,0
bc739ab04_30_ich,0
bc739ab04_30_ivh,0
bc739ab04_30_sah,0
bc739ab04_30_sdh,0
bc739ab04_30_edh,0
bc739ab04_31_ich,0
bc739ab04_31_ivh,0
bc739ab04_31_sah,0
bc739ab04_31_sdh,0
bc739ab04_31_edh,0
75719fc0a3_0_ich,0
75719fc0a3_0_ivh,0
75719fc0a3_0_sah,0
75719fc0a3_0_sdh,0
75719fc0a3_0_edh,0
75719fc0a3_1_ich,0
75719fc0a3_1_ivh,0
75719fc0a3_1_sah,0
75719fc0a3_1_sdh,0
75719fc0a3_1_edh,0
75719fc0a3_2_ich,0
75719fc0a3_2_ivh,0
75719fc0a3_2_sah,0
75719fc0a3_2_sdh,0
75719fc0a3_2_edh,0
75719fc0a3_3_ich,0
75719fc0a3_3_ivh,0
75719fc0a3_3_sah,0
75719fc0a3_3_sdh,0
75719fc0a3_3_edh,0
75719fc0a3_4_ich,0
75719fc0a3_4_ivh,0
75719fc0a3_4_sah,0
75719fc0a3_4_sdh,0
75719fc0a3_4_edh,0
75719fc0a3_5_ich,0
75719fc0a3_5_ivh,0
75719fc0a3_5_sah,0
75719fc0a3_5_sdh,0
75719fc0a3_5_edh,0
75719fc0a3_6_ich,0
75719fc0a3_6_ivh,1
75719fc0a3_6_sah,1
75719fc0a3_6_sdh,0
75719fc0a3_6_edh,0
75719fc0a3_7_ich,0
75719fc0a3_7_ivh,1
75719fc0a3_7_sah,1
75719fc0a3_7_sdh,0
75719fc0a3_7_edh,0
75719fc0a3_8_ich,0
75719fc0a3_8_ivh,1
75719fc0a3_8_sah,1
75719fc0a3_8_sdh,0
75719fc0a3_8_edh,0
75719fc0a3_9_ich,0
75719fc0a3_9_ivh,1
75719fc0a3_9_sah,1
75719fc0a3_9_sdh,0
75719fc0a3_9_edh,0
75719fc0a3_10_ich,0
75719fc0a3_10_ivh,0
75719fc0a3_10_sah,1
75719fc0a3_10_sdh,0
75719fc0a3_10_edh,0
75719fc0a3_11_ich,0
75719fc0a3_11_ivh,0
75719fc0a3_11_sah,1
75719fc0a3_11_sdh,0
75719fc0a3_11_edh,0
75719fc0a3_12_ich,0
75719fc0a3_12_ivh,0
75719fc0a3_12_sah,1
75719fc0a3_12_sdh,0
75719fc0a3_12_edh,0
75719fc0a3_13_ich,0
75719fc0a3_13_ivh,0
75719fc0a3_13_sah,1
75719fc0a3_13_sdh,0
75719fc0a3_13_edh,0
75719fc0a3_14_ich,0
75719fc0a3_14_ivh,1
75719fc0a3_14_sah,1
75719fc0a3_14_sdh,0
75719fc0a3_14_edh,0
75719fc0a3_15_ich,0
75719fc0a3_15_ivh,0
75719fc0a3_15_sah,1
75719fc0a3_15_sdh,0
75719fc0a3_15_edh,0
75719fc0a3_16_ich,0
75719fc0a3_16_ivh,0
75719fc0a3_16_sah,1
75719fc0a3_16_sdh,0
75719fc0a3_16_edh,0
75719fc0a3_17_ich,0
75719fc0a3_17_ivh,1
75719fc0a3_17_sah,1
75719fc0a3_17_sdh,0
75719fc0a3_17_edh,0
75719fc0a3_18_ich,0
75719fc0a3_18_ivh,1
75719fc0a3_18_sah,1
75719fc0a3_18_sdh,0
75719fc0a3_18_edh,0
75719fc0a3_19_ich,0
75719fc0a3_19_ivh,0
75719fc0a3_19_sah,1
75719fc0a3_19_sdh,0
75719fc0a3_19_edh,0
75719fc0a3_20_ich,0
75719fc0a3_20_ivh,0
75719fc0a3_20_sah,0
75719fc0a3_20_sdh,0
75719fc0a3_20_edh,0
75719fc0a3_21_ich,0
75719fc0a3_21_ivh,0
75719fc0a3_21_sah,0
75719fc0a3_21_sdh,0
75719fc0a3_21_edh,0
75719fc0a3_22_ich,0
75719fc0a3_22_ivh,0
75719fc0a3_22_sah,0
75719fc0a3_22_sdh,0
75719fc0a3_22_edh,0
75719fc0a3_23_ich,0
75719fc0a3_23_ivh,0
75719fc0a3_23_sah,0
75719fc0a3_23_sdh,0
75719fc0a3_23_edh,0
75719fc0a3_24_ich,0
75719fc0a3_24_ivh,0
75719fc0a3_24_sah,0
75719fc0a3_24_sdh,0
75719fc0a3_24_edh,0
75719fc0a3_25_ich,0
75719fc0a3_25_ivh,0
75719fc0a3_25_sah,0
75719fc0a3_25_sdh,0
75719fc0a3_25_edh,0
75719fc0a3_26_ich,0
75719fc0a3_26_ivh,0
75719fc0a3_26_sah,0
75719fc0a3_26_sdh,0
75719fc0a3_26_edh,0
75719fc0a3_27_ich,0
75719fc0a3_27_ivh,0
75719fc0a3_27_sah,0
75719fc0a3_27_sdh,0
75719fc0a3_27_edh,0
75719fc0a3_28_ich,0
75719fc0a3_28_ivh,0
75719fc0a3_28_sah,0
75719fc0a3_28_sdh,0
75719fc0a3_28_edh,0
75719fc0a3_29_ich,0
75719fc0a3_29_ivh,0
75719fc0a3_29_sah,0
75719fc0a3_29_sdh,0
75719fc0a3_29_edh,0
85a8ffe6bf_0_ich,0
85a8ffe6bf_0_ivh,0
85a8ffe6bf_0_sah,0
85a8ffe6bf_0_sdh,0
85a8ffe6bf_0_edh,0
85a8ffe6bf_1_ich,0
85a8ffe6bf_1_ivh,0
85a8ffe6bf_1_sah,0
85a8ffe6bf_1_sdh,0
85a8ffe6bf_1_edh,0
85a8ffe6bf_2_ich,0
85a8ffe6bf_2_ivh,0
85a8ffe6bf_2_sah,0
85a8ffe6bf_2_sdh,0
85a8ffe6bf_2_edh,0
85a8ffe6bf_3_ich,0
85a8ffe6bf_3_ivh,0
85a8ffe6bf_3_sah,0
85a8ffe6bf_3_sdh,0
85a8ffe6bf_3_edh,0
85a8ffe6bf_4_ich,0
85a8ffe6bf_4_ivh,0
85a8ffe6bf_4_sah,0
85a8ffe6bf_4_sdh,0
85a8ffe6bf_4_edh,0
85a8ffe6bf_5_ich,0
85a8ffe6bf_5_ivh,0
85a8ffe6bf_5_sah,0
85a8ffe6bf_5_sdh,0
85a8ffe6bf_5_edh,0
85a8ffe6bf_6_ich,0
85a8ffe6bf_6_ivh,0
85a8ffe6bf_6_sah,0
85a8ffe6bf_6_sdh,0
85a8ffe6bf_6_edh,0
85a8ffe6bf_7_ich,0
85a8ffe6bf_7_ivh,0
85a8ffe6bf_7_sah,0
85a8ffe6bf_7_sdh,0
85a8ffe6bf_7_edh,0
85a8ffe6bf_8_ich,0
85a8ffe6bf_8_ivh,0
85a8ffe6bf_8_sah,0
85a8ffe6bf_8_sdh,0
85a8ffe6bf_8_edh,0
85a8ffe6bf_9_ich,1
85a8ffe6bf_9_ivh,0
85a8ffe6bf_9_sah,0
85a8ffe6bf_9_sdh,0
85a8ffe6bf_9_edh,0
85a8ffe6bf_10_ich,1
85a8ffe6bf_10_ivh,0
85a8ffe6bf_10_sah,0
85a8ffe6bf_10_sdh,0
85a8ffe6bf_10_edh,0
85a8ffe6bf_11_ich,1
85a8ffe6bf_11_ivh,0
85a8ffe6bf_11_sah,0
85a8ffe6bf_11_sdh,0
85a8ffe6bf_11_edh,0
85a8ffe6bf_12_ich,1
85a8ffe6bf_12_ivh,0
85a8ffe6bf_12_sah,0
85a8ffe6bf_12_sdh,1
85a8ffe6bf_12_edh,0
85a8ffe6bf_13_ich,1
85a8ffe6bf_13_ivh,0
85a8ffe6bf_13_sah,0
85a8ffe6bf_13_sdh,0
85a8ffe6bf_13_edh,0
85a8ffe6bf_14_ich,1
85a8ffe6bf_14_ivh,0
85a8ffe6bf_14_sah,0
85a8ffe6bf_14_sdh,0
85a8ffe6bf_14_edh,0
85a8ffe6bf_15_ich,1
85a8ffe6bf_15_ivh,0
85a8ffe6bf_15_sah,1
85a8ffe6bf_15_sdh,1
85a8ffe6bf_15_edh,0
85a8ffe6bf_16_ich,1
85a8ffe6bf_16_ivh,0
85a8ffe6bf_16_sah,1
85a8ffe6bf_16_sdh,1
85a8ffe6bf_16_edh,0
85a8ffe6bf_17_ich,1
85a8ffe6bf_17_ivh,0
85a8ffe6bf_17_sah,1
85a8ffe6bf_17_sdh,1
85a8ffe6bf_17_edh,0
85a8ffe6bf_18_ich,1
85a8ffe6bf_18_ivh,0
85a8ffe6bf_18_sah,1
85a8ffe6bf_18_sdh,1
85a8ffe6bf_18_edh,0
85a8ffe6bf_19_ich,0
85a8ffe6bf_19_ivh,0
85a8ffe6bf_19_sah,1
85a8ffe6bf_19_sdh,1
85a8ffe6bf_19_edh,0
85a8ffe6bf_20_ich,0
85a8ffe6bf_20_ivh,0
85a8ffe6bf_20_sah,0
85a8ffe6bf_20_sdh,1
85a8ffe6bf_20_edh,0
85a8ffe6bf_21_ich,0
85a8ffe6bf_21_ivh,0
85a8ffe6bf_21_sah,0
85a8ffe6bf_21_sdh,0
85a8ffe6bf_21_edh,0
85a8ffe6bf_22_ich,0
85a8ffe6bf_22_ivh,0
85a8ffe6bf_22_sah,0
85a8ffe6bf_22_sdh,0
85a8ffe6bf_22_edh,0
85a8ffe6bf_23_ich,0
85a8ffe6bf_23_ivh,0
85a8ffe6bf_23_sah,0
85a8ffe6bf_23_sdh,0
85a8ffe6bf_23_edh,0
85a8ffe6bf_24_ich,0
85a8ffe6bf_24_ivh,0
85a8ffe6bf_24_sah,0
85a8ffe6bf_24_sdh,0
85a8ffe6bf_24_edh,0
85a8ffe6bf_25_ich,0
85a8ffe6bf_25_ivh,0
85a8ffe6bf_25_sah,0
85a8ffe6bf_25_sdh,0
85a8ffe6bf_25_edh,0
85a8ffe6bf_26_ich,0
85a8ffe6bf_26_ivh,0
85a8ffe6bf_26_sah,0
85a8ffe6bf_26_sdh,0
85a8ffe6bf_26_edh,0
85a8ffe6bf_27_ich,0
85a8ffe6bf_27_ivh,0
85a8ffe6bf_27_sah,0
85a8ffe6bf_27_sdh,0
85a8ffe6bf_27_edh,0
85a8ffe6bf_28_ich,0
85a8ffe6bf_28_ivh,0
85a8ffe6bf_28_sah,0
85a8ffe6bf_28_sdh,0
85a8ffe6bf_28_edh,0
85a8ffe6bf_29_ich,0
85a8ffe6bf_29_ivh,0
85a8ffe6bf_29_sah,0
85a8ffe6bf_29_sdh,0
85a8ffe6bf_29_edh,0
85a8ffe6bf_30_ich,0
85a8ffe6bf_30_ivh,0
85a8ffe6bf_30_sah,0
85a8ffe6bf_30_sdh,0
85a8ffe6bf_30_edh,0
85a8ffe6bf_31_ich,0
85a8ffe6bf_31_ivh,0
85a8ffe6bf_31_sah,0
85a8ffe6bf_31_sdh,0
85a8ffe6bf_31_edh,0
cfef94b090_0_ich,0
cfef94b090_0_ivh,0
cfef94b090_0_sah,0
cfef94b090_0_sdh,0
cfef94b090_0_edh,0
cfef94b090_1_ich,0
cfef94b090_1_ivh,0
cfef94b090_1_sah,0
cfef94b090_1_sdh,0
cfef94b090_1_edh,0
cfef94b090_2_ich,0
cfef94b090_2_ivh,0
cfef94b090_2_sah,0
cfef94b090_2_sdh,0
cfef94b090_2_edh,0
cfef94b090_3_ich,0
cfef94b090_3_ivh,0
cfef94b090_3_sah,0
cfef94b090_3_sdh,0
cfef94b090_3_edh,0
cfef94b090_4_ich,0
cfef94b090_4_ivh,0
cfef94b090_4_sah,0
cfef94b090_4_sdh,0
cfef94b090_4_edh,0
cfef94b090_5_ich,0
cfef94b090_5_ivh,0
cfef94b090_5_sah,0
cfef94b090_5_sdh,0
cfef94b090_5_edh,0
cfef94b090_6_ich,0
cfef94b090_6_ivh,0
cfef94b090_6_sah,0
cfef94b090_6_sdh,0
cfef94b090_6_edh,0
cfef94b090_7_ich,0
cfef94b090_7_ivh,0
cfef94b090_7_sah,0
cfef94b090_7_sdh,0
cfef94b090_7_edh,0
cfef94b090_8_ich,0
cfef94b090_8_ivh,0
cfef94b090_8_sah,0
cfef94b090_8_sdh,0
cfef94b090_8_edh,0
cfef94b090_9_ich,0
cfef94b090_9_ivh,0
cfef94b090_9_sah,0
cfef94b090_9_sdh,0
cfef94b090_9_edh,0
cfef94b090_10_ich,0
cfef94b090_10_ivh,0
cfef94b090_10_sah,0
cfef94b090_10_sdh,0
cfef94b090_10_edh,0
cfef94b090_11_ich,0
cfef94b090_11_ivh,0
cfef94b090_11_sah,0
cfef94b090_11_sdh,0
cfef94b090_11_edh,0
cfef94b090_12_ich,0
cfef94b090_12_ivh,0
cfef94b090_12_sah,0
cfef94b090_12_sdh,0
cfef94b090_12_edh,0
cfef94b090_13_ich,0
cfef94b090_13_ivh,0
cfef94b090_13_sah,1
cfef94b090_13_sdh,0
cfef94b090_13_edh,0
cfef94b090_14_ich,0
cfef94b090_14_ivh,1
cfef94b090_14_sah,0
cfef94b090_14_sdh,0
cfef94b090_14_edh,0
cfef94b090_15_ich,0
cfef94b090_15_ivh,1
cfef94b090_15_sah,0
cfef94b090_15_sdh,0
cfef94b090_15_edh,0
cfef94b090_16_ich,0
cfef94b090_16_ivh,1
cfef94b090_16_sah,0
cfef94b090_16_sdh,0
cfef94b090_16_edh,0
cfef94b090_17_ich,0
cfef94b090_17_ivh,1
cfef94b090_17_sah,0
cfef94b090_17_sdh,0
cfef94b090_17_edh,0
cfef94b090_18_ich,0
cfef94b090_18_ivh,0
cfef94b090_18_sah,0
cfef94b090_18_sdh,0
cfef94b090_18_edh,0
cfef94b090_19_ich,0
cfef94b090_19_ivh,0
cfef94b090_19_sah,0
cfef94b090_19_sdh,0
cfef94b090_19_edh,0
cfef94b090_20_ich,0
cfef94b090_20_ivh,0
cfef94b090_20_sah,0
cfef94b090_20_sdh,0
cfef94b090_20_edh,0
cfef94b090_21_ich,1
cfef94b090_21_ivh,0
cfef94b090_21_sah,0
cfef94b090_21_sdh,0
cfef94b090_21_edh,0
cfef94b090_22_ich,0
cfef94b090_22_ivh,0
cfef94b090_22_sah,0
cfef94b090_22_sdh,0
cfef94b090_22_edh,0
cfef94b090_23_ich,0
cfef94b090_23_ivh,0
cfef94b090_23_sah,0
cfef94b090_23_sdh,0
cfef94b090_23_edh,0
cfef94b090_24_ich,0
cfef94b090_24_ivh,0
cfef94b090_24_sah,0
cfef94b090_24_sdh,0
cfef94b090_24_edh,0
cfef94b090_25_ich,0
cfef94b090_25_ivh,0
cfef94b090_25_sah,0
cfef94b090_25_sdh,0
cfef94b090_25_edh,0
cfef94b090_26_ich,0
cfef94b090_26_ivh,0
cfef94b090_26_sah,0
cfef94b090_26_sdh,0
cfef94b090_26_edh,0
cfef94b090_27_ich,0
cfef94b090_27_ivh,0
cfef94b090_27_sah,0
cfef94b090_27_sdh,0
cfef94b090_27_edh,0
cfef94b090_28_ich,0
cfef94b090_28_ivh,0
cfef94b090_28_sah,0
cfef94b090_28_sdh,0
cfef94b090_28_edh,0
cfef94b090_29_ich,0
cfef94b090_29_ivh,0
cfef94b090_29_sah,0
cfef94b090_29_sdh,0
cfef94b090_29_edh,0
cfef94b090_30_ich,0
cfef94b090_30_ivh,0
cfef94b090_30_sah,0
cfef94b090_30_sdh,0
cfef94b090_30_edh,0
cfef94b090_31_ich,0
cfef94b090_31_ivh,0
cfef94b090_31_sah,0
cfef94b090_31_sdh,0
cfef94b090_31_edh,0
52689d51f_0_ich,0
52689d51f_0_ivh,0
52689d51f_0_sah,0
52689d51f_0_sdh,0
52689d51f_0_edh,0
52689d51f_1_ich,0
52689d51f_1_ivh,0
52689d51f_1_sah,0
52689d51f_1_sdh,0
52689d51f_1_edh,0
52689d51f_2_ich,0
52689d51f_2_ivh,0
52689d51f_2_sah,0
52689d51f_2_sdh,0
52689d51f_2_edh,0
52689d51f_3_ich,0
52689d51f_3_ivh,0
52689d51f_3_sah,0
52689d51f_3_sdh,0
52689d51f_3_edh,0
52689d51f_4_ich,0
52689d51f_4_ivh,0
52689d51f_4_sah,1
52689d51f_4_sdh,0
52689d51f_4_edh,0
52689d51f_5_ich,0
52689d51f_5_ivh,0
52689d51f_5_sah,1
52689d51f_5_sdh,0
52689d51f_5_edh,0
52689d51f_6_ich,0
52689d51f_6_ivh,0
52689d51f_6_sah,1
52689d51f_6_sdh,0
52689d51f_6_edh,0
52689d51f_7_ich,0
52689d51f_7_ivh,0
52689d51f_7_sah,1
52689d51f_7_sdh,1
52689d51f_7_edh,0
52689d51f_8_ich,0
52689d51f_8_ivh,0
52689d51f_8_sah,1
52689d51f_8_sdh,1
52689d51f_8_edh,0
52689d51f_9_ich,0
52689d51f_9_ivh,0
52689d51f_9_sah,1
52689d51f_9_sdh,0
52689d51f_9_edh,0
52689d51f_10_ich,0
52689d51f_10_ivh,0
52689d51f_10_sah,0
52689d51f_10_sdh,1
52689d51f_10_edh,0
52689d51f_11_ich,0
52689d51f_11_ivh,0
52689d51f_11_sah,0
52689d51f_11_sdh,0
52689d51f_11_edh,0
52689d51f_12_ich,0
52689d51f_12_ivh,0
52689d51f_12_sah,0
52689d51f_12_sdh,0
52689d51f_12_edh,0
52689d51f_13_ich,0
52689d51f_13_ivh,0
52689d51f_13_sah,0
52689d51f_13_sdh,1
52689d51f_13_edh,0
52689d51f_14_ich,0
52689d51f_14_ivh,0
52689d51f_14_sah,0
52689d51f_14_sdh,1
52689d51f_14_edh,0
52689d51f_15_ich,0
52689d51f_15_ivh,0
52689d51f_15_sah,0
52689d51f_15_sdh,1
52689d51f_15_edh,0
52689d51f_16_ich,0
52689d51f_16_ivh,0
52689d51f_16_sah,0
52689d51f_16_sdh,0
52689d51f_16_edh,0
52689d51f_17_ich,0
52689d51f_17_ivh,0
52689d51f_17_sah,0
52689d51f_17_sdh,0
52689d51f_17_edh,0
52689d51f_18_ich,0
52689d51f_18_ivh,0
52689d51f_18_sah,0
52689d51f_18_sdh,0
52689d51f_18_edh,0
52689d51f_19_ich,0
52689d51f_19_ivh,0
52689d51f_19_sah,0
52689d51f_19_sdh,0
52689d51f_19_edh,0
52689d51f_20_ich,0
52689d51f_20_ivh,0
52689d51f_20_sah,0
52689d51f_20_sdh,0
52689d51f_20_edh,0
52689d51f_21_ich,0
52689d51f_21_ivh,0
52689d51f_21_sah,0
52689d51f_21_sdh,0
52689d51f_21_edh,0
52689d51f_22_ich,0
52689d51f_22_ivh,0
52689d51f_22_sah,0
52689d51f_22_sdh,0
52689d51f_22_edh,0
52689d51f_23_ich,0
52689d51f_23_ivh,0
52689d51f_23_sah,0
52689d51f_23_sdh,0
52689d51f_23_edh,0
52689d51f_24_ich,0
52689d51f_24_ivh,0
52689d51f_24_sah,0
52689d51f_24_sdh,1
52689d51f_24_edh,0
52689d51f_25_ich,0
52689d51f_25_ivh,0
52689d51f_25_sah,0
52689d51f_25_sdh,0
52689d51f_25_edh,0
52689d51f_26_ich,0
52689d51f_26_ivh,0
52689d51f_26_sah,0
52689d51f_26_sdh,0
52689d51f_26_edh,0
52689d51f_27_ich,0
52689d51f_27_ivh,0
52689d51f_27_sah,0
52689d51f_27_sdh,0
52689d51f_27_edh,0
24fda65527_0_ich,0
